"IDself","IDother","distance","age","gender","classNr","EigenvectorCentrality","friendsIn","stdFriendsIn","Betweenness"
10141,10123,2,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10171,1,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10173,1,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10141,0,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10117,2,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10128,2,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10119,2,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10136,2,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10151,3,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10145,2,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10141,10107,1,16,"male",101,0.404155264162816,8,-0.549519478657966,0.0730295566502463
10117,10110,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10127,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,88001,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10129,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10139,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10165,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10138,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10179,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10135,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10134,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10125,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10172,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10142,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10133,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10124,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10192,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10185,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10149,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10175,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10123,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10171,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10173,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10141,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10117,0,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10128,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10119,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10136,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10151,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10145,2,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10117,10107,1,16,"male",101,0.22413754904608,10,-0.126812187382607,0.0619868637110016
10128,10110,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10127,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,88001,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10129,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10139,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10165,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10138,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10179,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10135,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10134,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10125,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10172,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10142,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10133,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10124,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10192,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10185,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10149,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10175,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10123,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10171,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10173,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10141,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10117,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10128,0,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10119,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10136,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10151,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10145,2,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10128,10107,1,17,"female",101,0.311865749579583,10,-0.126812187382607,0.0192939244663383
10119,10110,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10127,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,88001,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10129,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10139,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10165,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10138,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10179,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10135,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10134,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10125,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10172,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10142,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10133,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10124,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10192,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10185,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10149,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10175,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10123,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10171,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10173,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10141,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10117,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10128,1,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10119,0,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10136,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10151,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10145,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10119,10107,2,16,"male",101,0.187284929503702,7,-0.760873124295645,0
10136,10110,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10127,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,88001,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10129,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10139,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10165,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10138,1,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10179,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10135,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10134,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10125,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10172,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10142,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10133,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10124,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10192,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10185,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10149,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10175,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10123,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10171,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10173,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10141,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10117,1,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10128,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10119,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10136,0,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10151,3,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10145,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10136,10107,2,16,"male",101,0.062752186419102,2,-1.81764135248404,0
10151,10110,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10127,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,88001,1,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10129,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10139,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10165,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10138,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10179,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10135,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10134,1,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10125,1,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10172,1,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10142,1,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10133,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10124,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10192,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10185,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10149,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10175,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10123,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10171,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10173,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10141,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10117,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10128,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10119,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10136,3,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10151,0,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10145,1,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10151,10107,2,16,"female",101,0.0566656399192421,6,-0.972226769933324,0.00541871921182266
10145,10110,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10127,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,88001,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10129,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10139,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10165,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10138,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10179,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10135,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10134,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10125,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10172,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10142,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10133,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10124,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10192,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10185,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10149,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10175,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10123,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10171,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10173,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10141,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10117,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10128,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10119,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10136,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10151,1,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10145,0,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10145,10107,2,19,"female",101,0.0905243951154225,7,-0.760873124295645,0
10107,10110,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10127,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,88001,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10129,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10139,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10165,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10138,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10179,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10135,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10134,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10125,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10172,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10142,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10133,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10124,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10192,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10185,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10149,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10175,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10123,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10171,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10173,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10141,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10117,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10128,1,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10119,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10136,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10151,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10145,2,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
10107,10107,0,17,"male",101,0.283926567304513,13,0.50724874953043,0.295320197044335
88002,88002,0,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10242,1,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10245,1,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,88004,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10244,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10254,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10235,1,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10241,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10219,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10208,1,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10223,1,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,88003,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10202,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10210,4,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,88005,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10251,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10248,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10233,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10205,4,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10225,4,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10238,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10203,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,88007,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,88009,2,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,88008,4,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
88002,10234,3,NA,NA,NA,0.0853489331578199,5,-1.72376182455421,0.139
10242,88002,1,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10242,0,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10245,1,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,88004,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10244,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10254,1,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10235,1,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10241,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10219,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10208,1,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10223,1,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,88003,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10202,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10210,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,88005,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10251,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10248,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10233,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10205,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10225,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10238,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10203,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,88007,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,88009,2,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,88008,4,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10242,10234,3,13,"female",102,0.175966258780424,6,-1.30095232041827,0.0234444444444444
10245,88002,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10242,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10245,0,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,88004,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10244,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10254,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10235,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10241,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10219,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10208,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10223,1,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,88003,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10202,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10210,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,88005,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10251,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10248,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10233,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10205,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10225,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10238,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10203,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,88007,3,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,88009,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,88008,4,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
10245,10234,2,12,"female",102,0.953694827987901,10,0.390285696125482,0.00194444444444444
88004,88002,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10242,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10245,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,88004,0,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10244,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10254,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10235,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10241,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10219,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10208,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10223,1,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,88003,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10202,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10210,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,88005,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10251,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10248,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10233,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10205,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10225,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10238,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10203,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,88007,3,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,88009,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,88008,4,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
88004,10234,2,NA,NA,102,0.935123619120433,8,-0.455333312146396,0
10244,88002,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10242,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10245,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,88004,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10244,0,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10254,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10235,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10241,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10219,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10208,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10223,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,88003,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10202,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10210,3,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,88005,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10251,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10248,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10233,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10205,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10225,3,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10238,1,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,10203,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
10244,88007,2,13,"female",102,1,14,2.08152371266924,0.258206349206349
